listening_time,ads_listened,is_premium,skip_rate,is_churned
98,24,0,0.42303617908218494,0
185,11,1,0.8462764546696253,0
278,70,0,0.6702016293406263,1
82,38,0,0.7327688349999023,1
254,16,0,0.5873744001258089,0
86,44,0,0.44958659911177845,1
168,10,0,0.7590520100671082,0
107,69,1,0.06792581436630496,0
111,22,0,0.6731607327802641,1
141,90,1,0.9972045078506792,1
111,69,0,0.7801919294680316,1
28,37,0,0.2905635115774553,1
91,1,1,0.2778194947053806,0
288,85,1,0.6672186105934589,0
138,83,1,0.8958542570085304,1
98,88,1,0.5779497408478429,1
222,78,1,0.5274022871700583,0
152,92,0,0.16038413384367134,1
74,71,1,0.7154569553598166,1
85,36,1,0.7022986196378908,0
208,48,0,0.9669513923338476,1
152,51,0,0.3001921843056644,0
102,32,1,0.7564454763675318,0
233,21,1,0.434065261197629,0
111,4,1,0.558472791616135,0
276,17,0,0.8164538556005582,0
119,37,1,0.2219950450189756,0
274,36,0,0.3428687395274149,0
12,93,0,0.773308670197597,1
94,94,0,0.5704579152878609,1
291,63,0,0.09242291690507021,0
126,9,1,0.430185866778513,0
230,78,0,0.5866333129730164,1
163,41,0,0.9095173164450526,1
162,47,1,0.18848804993863866,0
21,43,0,0.8059529683774829,1
142,81,1,0.13062448307659136,0
237,86,0,0.2422356600758072,0
280,96,1,0.24334388349012304,0
52,15,0,0.8774791959088326,1
30,53,0,0.1990176920149871,1
116,34,1,0.7869607269854091,0
126,97,0,0.4618065340196199,1
133,27,0,0.9990907677973108,1
290,1,1,0.8390914986521054,0
212,93,0,0.739703134447818,1
60,12,0,0.8707263066521955,1
280,40,1,0.6340303926050336,0
286,79,1,0.8436522565284976,0
150,58,1,0.26112684736145586,0
284,68,1,0.09770321110107494,0
299,91,1,0.6159320070866687,0
61,52,0,0.434690392663586,1
36,44,1,0.42644079529243195,0
166,19,0,0.5267478524300462,0
248,23,1,0.3613826115655425,0
165,60,0,0.6260595314428291,1
145,90,0,0.03056836734762991,1
153,93,1,0.9698913418817633,1
115,57,0,0.9247089920455704,1
167,26,0,0.9352701625819336,1
155,25,1,0.36500349558371836,0
11,6,1,0.5318909576590998,0
86,41,1,0.9541306030575752,1
141,46,1,0.9023460564275866,0
99,52,0,0.7902444759011473,1
272,58,0,0.40733158984759243,0
117,37,0,0.5643392231821734,1
83,68,0,0.7929124742166477,1
48,86,0,0.27301199554003175,1
168,91,0,0.6264493682281114,1
80,97,1,0.8279343248518568,1
250,52,0,0.7074547917329014,0
45,14,0,0.4794806311910007,1
93,95,0,0.5846083595551583,1
272,25,1,0.9886755431457941,0
181,47,1,0.6019877946472101,0
182,94,1,0.7856177540186438,1
56,18,1,0.7266047643776626,0
150,8,0,0.7014906155293632,0
127,63,0,0.7163690551140436,1
286,92,0,0.4544097512814639,1
223,53,1,0.4741601745181253,0
229,50,0,0.4678627373607823,0
35,38,0,0.03325460721260809,0
18,3,0,0.24106533033232347,0
280,2,1,0.1545640066498828,0
19,63,1,0.8864450113972573,1
130,28,1,0.274969366452949,0
134,10,0,0.1384426344655404,0
179,96,0,0.11976693191088494,1
81,57,0,0.6999898345521587,1
161,74,0,0.0060833109149592834,0
217,26,1,0.47130440175650823,0
58,96,0,0.11887110559819625,1
163,20,1,0.8496633776359052,0
77,38,0,0.9584503564524582,1
59,94,1,0.9587546162149037,1
161,45,0,0.4419641089467693,0
28,65,0,0.6445148244347965,1
109,90,1,0.5997041365107446,1
69,35,1,0.35003890138595295,0
176,74,0,0.44406449142053117,1
211,81,0,0.06432369723328568,0
155,64,0,0.7956990326714872,1
173,62,1,0.24080351215461904,0
251,98,0,0.46052733113637623,1
78,34,1,0.4806207336166439,0
184,30,0,0.5607117391513182,0
58,27,0,0.81787663788809,1
117,0,0,0.6918810461837497,0
235,24,0,0.663063049129192,0
170,42,1,0.5267454958049398,0
128,83,1,0.09595575494658992,0
158,66,0,0.4020084716508614,1
159,62,0,0.9573168512905521,1
152,50,0,0.9955480752882525,1
169,1,1,0.7304981461009182,0
20,81,0,0.22751496307464503,1
147,63,1,0.10189064600339592,0
87,73,1,0.41476435904619924,0
86,68,1,0.8565719023593357,1
263,8,1,0.7218642398950005,0
267,1,0,0.8838922375411049,0
272,33,0,0.6157763146976523,0
94,59,1,0.13032836458969232,0
155,60,0,0.11479596699816408,0
51,30,0,0.04800230263012928,0
134,9,0,0.567079970573531,0
176,75,1,0.24288623662478903,0
250,35,0,0.7343836413549505,0
289,84,0,0.6862499358575073,1
197,48,0,0.31811074240831694,0
28,69,0,0.17680166646406437,1
77,48,0,0.10240034979600121,0
227,2,0,0.737315273813097,0
111,73,0,0.4504409954259332,1
51,4,0,0.3235299141781389,0
297,89,0,0.8566530158063121,1
176,60,0,0.593613216569384,1
118,84,1,0.5180023363965844,1
45,89,0,0.7433791649756157,1
241,25,1,0.8155831402352883,0
238,71,0,0.6860731554227195,1
173,4,1,0.4400063185993527,0
82,14,1,0.37929879267218747,0
145,15,0,0.7716649382727022,1
79,0,1,0.5179071606402861,0
205,15,1,0.7043860785173763,0
278,36,1,0.8903987890805519,0
58,2,0,0.9158906347367032,1
139,51,1,0.27771563924057263,0
14,46,1,0.1878899502725141,0
36,94,0,0.26128736033683786,1
169,12,1,0.7513717705355027,0
158,79,1,0.37005803604616017,0
273,54,1,0.17338928084132976,0
239,20,0,0.09838549250696926,0
209,65,1,0.32731318882968785,0
59,53,0,0.1361364403505113,1
76,26,1,0.15637361253330695,0
67,37,1,0.6838839734462702,0
268,89,1,0.01973209566840528,0
139,57,1,0.117553261625438,0
224,61,0,0.8443654912130965,1
181,45,1,0.8449140850182532,0
267,88,0,0.32924347876357696,0
111,10,1,0.08795300836872899,0
218,71,0,0.7049703338072059,1
295,7,1,0.3601316877738744,0
125,96,1,0.045464627204925834,0
273,70,0,0.15782698129979855,0
159,63,0,0.1372148119640243,0
45,20,0,0.5891163438276622,1
296,71,0,0.8981175836035613,1
217,62,1,0.7930720333234574,0
115,84,0,0.5465160450172301,1
167,63,0,0.42215516492748006,1
130,19,0,0.618676709068865,0
64,7,1,0.44381274098008083,0
21,57,1,0.24609912257631594,0
154,45,1,0.6791974553522796,0
145,30,1,0.873243945741321,0
12,92,0,0.3728703306808605,1
153,8,1,0.8415384676913369,0
39,14,0,0.43108204648349047,1
246,93,1,0.401335943099426,0
288,25,0,0.028324357547027668,0
124,9,0,0.6952789013674103,0
113,28,0,0.8075025251138229,1
127,79,0,0.663556919558561,1
14,35,0,0.1513609513919435,1
257,83,1,0.10329346755264313,0
130,36,0,0.5728587516185395,1
295,85,0,0.4015162541846019,0
158,70,0,0.4290977834855896,1
93,22,0,0.9678002467430077,1
240,40,1,0.7239226711930654,0
297,92,1,0.4117877392077567,0
170,79,0,0.01909927984171489,0
281,27,0,0.03409569785327027,0
47,47,0,0.6848036956458562,1
235,37,0,0.8377387595177639,1
151,30,1,0.7077026295496838,0
160,13,1,0.4058877526047254,0
123,96,0,0.031135737930569563,1
246,72,0,0.9674016302352297,1
75,90,0,0.9863360621580867,1
267,87,0,0.5493645514442687,1
258,76,0,0.07067096469510559,0
189,89,1,0.5409725059144669,0
199,28,1,0.8923384702208084,0
163,50,0,0.6799855101282135,1
205,48,1,0.7199892310327243,0
271,42,1,0.08496983743224928,0
152,91,1,0.10651163703180144,0
110,91,0,0.12734877637588526,1
253,71,1,0.9043768336609926,0
21,86,1,0.5258496362638133,1
248,92,0,0.7915750963929912,1
58,4,1,0.11529125988360023,0
51,41,0,0.927642705508595,1
175,6,1,0.8211420914972102,0
91,41,0,0.2247641447753561,0
167,35,0,0.8741822332939535,1
225,26,1,0.2634427593968093,0
167,57,1,0.2053398793390565,0
143,45,0,0.26424393681221237,0
76,65,0,0.9099550632726093,1
16,24,1,0.9155919855148695,1
23,72,1,0.3289957746879688,1
82,26,1,0.7054341850945512,0
172,0,1,0.6757452551641833,0
75,86,0,0.8065626321304032,1
139,73,0,0.29650950014213107,1
215,41,0,0.5101385419104019,0
285,51,1,0.6676739510082869,0
265,24,1,0.026256818809906046,0
275,53,0,0.37673874533095464,0
34,66,0,0.6958883576785689,1
290,5,0,0.2525950931191334,0
262,57,0,0.9577041070064872,1
298,69,0,0.030161371506838952,0
173,52,0,0.9580871875874228,1
104,65,1,0.21676386801040004,0
279,57,0,0.048822041925369986,0
119,81,0,0.2924740332235575,1
247,86,0,0.7862823072902253,1
34,1,0,0.7524420064480531,1
150,75,0,0.20884041642279205,1
126,21,0,0.19679013359179942,0
34,36,0,0.6425799158045408,1
88,19,1,0.4580826896757305,0
77,23,0,0.7922899533309022,1
182,83,1,0.02413277869255359,0
21,64,1,0.6104118607605711,1
297,64,1,0.7306720122398759,0
137,80,0,0.993386112028669,1
105,0,0,0.6787816942368469,0
101,93,0,0.2318451565499663,1
150,2,0,0.10818619488003878,0
40,45,0,0.6409167746440754,1
29,54,0,0.523183067518216,1
155,74,0,0.8991452884450164,1
169,87,0,0.726608021181275,1
52,85,0,0.5097424500426206,1
263,63,0,0.4035894707651476,0
139,44,1,0.4043746995708203,0
69,25,0,0.22630428615123455,0
160,76,0,0.017325971755697056,0
296,64,0,0.5749105882071062,0
14,23,1,0.2124147325232152,0
275,73,0,0.20832691772804146,0
139,34,0,0.1253812286764805,0
276,23,1,0.18959549017669275,0
187,27,0,0.031789149555137675,0
262,99,1,0.674231449748532,0
65,79,1,0.40139711631269426,1
92,15,1,0.5615245987731451,0
108,58,1,0.6369576180207995,0
158,80,0,0.9724845622761592,1
165,53,1,0.06826586585550098,0
199,78,1,0.417917684831438,0
272,15,0,0.24589793352648104,0
89,14,0,0.47671193185681415,0
261,97,0,0.9204723006138882,1
106,10,1,0.7239842652481513,0
269,64,0,0.6619495864798933,1
269,78,1,0.4412458764311774,0
112,89,1,0.6711124983744359,1
49,67,0,0.03237537727440809,1
282,42,0,0.5862386720298944,0
110,68,0,0.5537765625992482,1
230,98,0,0.34664043196319283,1
133,12,0,0.2015141254241084,0
240,9,0,0.807555550999301,0
187,74,1,0.05386211445509648,0
72,81,1,0.06967286442358778,0
125,97,0,0.44052174398414656,1
200,40,1,0.25255454740860506,0
71,49,1,0.7454524135070204,1
265,86,1,0.634190076921191,0
16,70,1,0.7725347961266315,1
164,58,1,0.3246789563378011,0
101,38,1,0.7405189396178674,0
23,2,0,0.8623032360263989,1
238,75,0,0.3452744944185717,0
95,6,0,0.33989582116183337,0
142,48,1,0.8999514039064263,1
192,25,0,0.04979025318770913,0
71,32,0,0.35018940573084434,1
228,47,0,0.11867249207180408,0
255,78,1,0.028980590249976235,0
239,1,0,0.11286941764682212,0
88,70,1,0.43124579118027695,0
158,31,0,0.6869560692277907,1
147,3,0,0.28928242444196295,0
74,19,0,0.8496753074011247,1
22,35,1,0.43761562873835,0
222,31,1,0.9682280509617436,0
251,27,1,0.9541556694437,0
222,76,1,0.7732762226668151,0
190,0,1,0.9324054961466182,0
182,59,0,0.7070960761611116,1
169,55,0,0.8955831899911814,1
173,34,1,0.2364737173663065,0
197,29,1,0.34542020017679864,0
200,53,0,0.7529300660048616,1
265,35,1,0.4245612382065571,0
192,54,0,0.8373274338245179,1
126,88,1,0.8776388715877751,1
291,79,0,0.29972948472092487,0
205,57,1,0.8234508081895735,0
43,82,1,0.15426427106515006,0
61,64,0,0.33419671153684904,1
121,68,0,0.517964951121389,1
261,50,1,0.22644376210389217,0
91,21,1,0.5792678295751993,0
241,87,0,0.5786950787176466,1
236,52,1,0.20690289485090574,0
242,99,0,0.7956413448854567,1
230,35,0,0.6316444894114969,0
51,67,1,0.31776050682495427,0
30,35,0,0.23218478347029192,1
51,51,0,0.8787501388344935,1
122,52,1,0.8357422452246527,1
114,81,0,0.22976067485552631,1
201,49,0,0.03560522651650877,0
26,79,0,0.8045325957431239,1
129,40,0,0.6155085552650431,1
138,17,1,0.1008820280534597,0
139,21,0,0.5873582062188951,0
69,65,1,0.45218268536169426,0
57,20,0,0.7745503274736916,1
38,99,1,0.20908484215873002,1
106,43,0,0.4531567443050265,1
19,46,1,0.15624411425191675,0
251,38,0,0.9575272278108466,1
241,28,0,0.7787381569251641,0
286,53,0,0.7367224265013965,0
293,89,0,0.690206665020802,1
212,84,1,0.4233364424663817,0
256,16,1,0.9232824157031447,0
299,79,0,0.07291701192700539,0
273,59,1,0.8032590716789518,0
223,30,0,0.21523273210573268,0
209,72,0,0.324027955633848,0
88,94,1,0.5194297289673083,1
182,77,1,0.7826550110555796,1
78,48,1,0.8385349076537366,1
96,1,0,0.5837322501601249,0
110,47,0,0.4030354889346852,1
17,13,1,0.9465024214032101,1
209,58,0,0.24652129583936833,0
96,96,1,0.8030945758806354,1
52,98,1,0.6120496214481532,1
118,57,1,0.37689501688521376,0
161,57,1,0.0013679843635368005,0
26,50,1,0.4465993013486268,0
142,83,1,0.27671999754229926,0
157,1,0,0.10434661332556061,0
286,40,0,0.07515856533808485,0
241,82,1,0.34755832731160197,0
237,81,1,0.6147573887406486,0
148,15,1,0.8375193153647736,0
220,3,0,0.1835632449473269,0
37,11,1,0.42464397130904963,0
60,28,1,0.3919561401421522,0
270,6,1,0.5133940092085156,0
270,13,0,0.8095872708095528,0
17,11,1,0.5536452179992348,0
147,98,0,0.8466549135022942,1
47,4,0,0.5185517560689777,1
120,80,1,0.6038473651812715,1
229,31,0,0.43738324249298977,0
232,73,0,0.8230955802956337,1
145,42,0,0.9238272063646527,1
265,80,1,0.6391447381231457,0
58,68,0,0.8207824491729039,1
87,44,1,0.059003333999100294,0
114,8,1,0.9061117514466576,0
178,48,1,0.18892506683912458,0
226,32,0,0.25652042732580793,0
128,99,1,0.05333006820674624,0
199,99,0,0.965400116974059,1
264,17,0,0.8520108494883764,0
275,8,0,0.9131846040910838,0
158,61,0,0.847216167760015,1
173,56,1,0.47953055272128886,0
149,28,1,0.9240819340907634,0
267,77,0,0.9694728204271883,1
278,24,1,0.5025669767893975,0
190,14,1,0.1756247813288382,0
169,5,1,0.6586225089630944,0
297,41,0,0.9754382898535706,0
297,28,1,0.872146859858875,0
235,78,0,0.8618151761459075,1
20,92,1,0.933818016807282,1
19,3,0,0.8939522605525471,1
280,81,0,0.7762816640182929,1
282,56,0,0.7182728321618272,0
192,48,1,0.26476717374475434,0
162,43,0,0.6213400214284492,1
133,79,1,0.5214886217058895,0
123,74,0,0.8619440915809912,1
287,13,1,0.491712573490072,0
222,2,0,0.1277427635426891,0
181,61,1,0.004972485322349174,0
297,63,0,0.6778731204686652,0
183,44,0,0.5499083871271615,0
122,81,0,0.33096290435844833,1
131,57,1,0.16897215003789035,0
41,19,0,0.4667153224039021,1
231,57,0,0.10028647247890565,0
128,88,0,0.3361084892211431,1
48,56,0,0.3792119062356344,1
277,76,1,0.46561869483796214,0
242,67,0,0.46662075133884684,0
27,77,0,0.25700564347427723,1
158,96,1,0.8502109816019876,1
158,91,1,0.3555435062567456,0
135,51,1,0.22958730889251633,0
247,36,0,0.17580988341059023,0
144,7,1,0.3225783945033356,0
160,43,1,0.06755288297753437,0
245,97,1,0.03290752298097166,0
233,4,0,0.6051421968028677,0
212,68,0,0.61914713604919,1
265,30,0,0.5295882026382897,0
95,44,1,0.7622851952317243,0
159,8,0,0.03915054427707798,0
244,31,1,0.9359731082094677,0
31,32,1,0.09506512325706051,0
294,66,1,0.6740229943935936,0
278,29,0,0.1333965889408093,0
267,75,1,0.8799054333077924,0
38,28,1,0.5107132869450313,0
222,2,0,0.08229354101797604,0
292,89,1,0.6167241127000735,0
59,56,1,0.009109943882201654,0
104,29,1,0.7760221784402446,0
97,8,0,0.6505849866461234,1
53,25,1,0.21262474936350728,0
287,1,0,0.3747509161760937,0
180,61,0,0.0078066944888902645,0
198,2,1,0.693683814971205,0
193,45,1,0.32266813750971923,0
12,67,1,0.5715889152967192,1
200,24,1,0.9567276279144629,0
127,50,0,0.299466712947585,0
28,12,0,0.9902378840873183,1
32,43,1,0.6327283860075664,1
39,34,0,0.24208866628550496,1
117,54,1,0.43677788302125775,0
290,86,1,0.7404531223835897,0
137,8,1,0.44647790768308127,0
238,1,1,0.06850756734155239,0
120,60,0,0.16860366138254235,0
145,40,0,0.7912977457839455,1
195,43,1,0.6483730757180614,0
153,63,1,0.5698254773321337,0
81,30,0,0.1676219707554013,0
138,46,0,0.8377574453503394,1
270,1,0,0.9607401095862501,0
12,95,1,0.040887097490669544,1
113,81,0,0.0780318706538553,1
233,76,1,0.8847245033145648,0
19,68,1,0.8155522540321283,1
240,57,0,0.6179344555112937,0
228,43,1,0.9449652089861379,0
75,73,0,0.6464305779920032,1
121,55,1,0.21598527572950332,0
22,42,1,0.7286423237169002,1
95,88,1,0.6457103447456373,1
243,33,1,0.9857447020100294,0
99,29,1,0.21389573637479176,0
63,70,1,0.597884936362599,1
21,69,0,0.7801675222251225,1
218,54,0,0.3389830893381708,0
23,66,1,0.3796795830982377,1
130,12,0,0.8879018383283207,1
29,2,1,0.40419487960888134,0
84,25,0,0.6247328518956144,1
252,56,0,0.8892381375268256,1
232,23,1,0.20982658309056135,0
79,52,0,0.9818772963526058,1
220,69,1,0.7019535339703258,0
110,42,0,0.4961216941414448,1
195,59,1,0.4309205643509977,0
141,57,0,0.9543646155515045,1
120,48,1,0.20572482752966637,0
141,41,0,0.3116832568459613,0
29,75,1,0.30779275554792473,1
33,99,0,0.28900633473446347,1
236,65,1,0.4685380452156892,0
163,10,0,0.9891792332678332,1
239,97,1,0.8887867667162174,1
211,89,0,0.32794956832148614,1
47,17,1,0.42287011573013766,0
269,84,1,0.6694807463859314,0
197,99,1,0.017151680696614102,0
66,51,1,0.8201536586856478,1
29,45,0,0.8797980573119195,1
282,43,0,0.857200334324534,0
128,21,0,0.37505438688553616,0
80,52,1,0.46199950736420814,0
13,58,1,0.012388321903755828,0
230,93,1,0.3993953480435508,0
23,29,1,0.4604268223666015,0
12,7,1,0.9069742930684787,1
225,97,0,0.8939876737572474,1
238,56,0,0.9660970640879095,1
195,72,0,0.8851049850905204,1
64,19,1,0.008200709427645614,0
263,24,1,0.6414608523322197,0
33,18,1,0.06823768310304079,0
171,4,1,0.2725942863799854,0
167,74,1,0.5783076294705803,0
91,78,1,0.7006138184075389,1
168,71,1,0.6546320259170952,0
197,82,0,0.04905836740864322,0
69,86,0,0.10360386956955203,1
220,26,1,0.1285868129312734,0
161,39,1,0.09141437676969111,0
118,95,1,0.17823442326932226,0
85,25,0,0.6884877913115593,1
39,26,0,0.8308372511591529,1
126,61,1,0.4088138900734103,0
201,82,0,0.6927815064283436,1
28,49,0,0.2000162612658265,1
182,41,0,0.9732801516334081,1
237,28,1,0.3499975228576183,0
192,38,0,0.8458669062048351,1
122,59,0,0.945366372629387,1
192,40,1,0.8647139628753022,0
155,32,1,0.06706765154028893,0
125,82,0,0.6503071573072561,1
122,82,1,0.12009070657155119,0
260,96,0,0.005663000525796713,0
260,15,0,0.05178344394306744,0
127,22,1,0.9161491964470573,0
170,6,1,0.9084635142603937,0
207,25,0,0.2258243877640338,0
269,95,1,0.5470612147986262,0
157,11,1,0.9550282622659262,0
249,71,0,0.49670612969676253,0
56,4,0,0.39357782014575793,0
207,91,0,0.48324869404462456,1
56,68,0,0.7902157615519442,1
87,48,0,0.4772776325332353,1
133,25,0,0.7832776812823695,1
84,4,1,0.43169744564093293,0
146,21,1,0.25200567121138284,0
99,78,0,0.32647272981862063,1
70,12,1,0.07782346463716594,0
147,27,1,0.4973811444092764,0
59,32,0,0.148110924889023,0
268,22,1,0.8115470063347329,0
116,96,1,0.42059057415689416,1
122,17,0,0.7650023239917231,1
263,29,1,0.9544604275386335,0
127,25,1,0.849477949713236,0
207,15,0,0.9514636797458197,1
60,76,1,0.5679365268707303,1
254,38,1,0.16532443398054186,0
44,32,1,0.9353959541837006,1
78,25,0,0.8685043905967709,1
58,47,0,0.8644129910669285,1
83,64,1,0.6932744274087185,1
201,37,1,0.6249162621860794,0
270,1,0,0.014723891861331495,0
79,5,0,0.7480540690881162,1
99,45,1,0.09153511748280574,0
269,49,0,0.2597509361025758,0
135,37,1,0.5514902953513369,0
240,87,1,0.4517325848760416,0
138,17,0,0.015774389771445962,0
289,26,0,0.8239850584517123,0
109,40,1,0.8788009580859264,1
191,71,1,0.6818729434967669,0
183,91,0,0.5410678586568224,1
197,73,1,0.9607378388994714,1
66,16,0,0.11995620774819193,0
40,61,0,0.7379100536649891,1
93,28,0,0.12836061289519785,0
161,57,0,0.3818447989234157,1
45,69,0,0.5854845091709787,1
222,77,1,0.7370876905043523,0
115,21,0,0.003716100271983991,0
229,5,0,0.26059788637177617,0
172,25,0,0.5382003914098203,0
229,38,0,0.532873679161507,0
279,11,0,0.637626434946264,0
129,98,0,0.30385358086822245,1
191,13,0,0.5405292510889357,0
115,21,1,0.1897867774345764,0
226,50,1,0.18687221440345547,0
214,22,1,0.5765639634226069,0
79,47,1,0.685472585045341,0
53,70,0,0.12039996668128794,1
237,49,1,0.12278990190422334,0
193,88,0,0.5653026914604504,1
116,12,1,0.2700957522836456,0
93,84,1,0.3923991022411144,1
259,9,0,0.4007484476475779,0
30,54,0,0.17855285928491638,1
205,8,1,0.001314633430626433,0
187,78,1,0.8531518099690073,1
16,51,1,0.7150019688976883,1
79,1,1,0.6905385581155655,0
136,24,0,0.5465051381133197,0
169,12,1,0.7009696545781204,0
257,97,1,0.9356883775476258,1
212,50,1,0.6656737362292912,0
157,57,1,0.26509140192744995,0
152,33,1,0.570560051740898,0
208,34,0,0.44232440336621015,0
163,2,0,0.5564191311121495,0
151,58,0,0.5176104774128251,1
174,69,0,0.8587752852284649,1
30,47,0,0.6518001033810671,1
91,63,1,0.18875847793410394,0
78,18,0,0.06301677887537083,0
140,66,0,0.42436378868134694,1
96,81,1,0.015610622257729245,0
227,72,0,0.31829738583333567,0
170,75,0,0.36802146943922565,1
187,4,0,0.3755888740099239,0
126,66,0,0.9793500243238927,1
205,10,1,0.30390087697246826,0
95,93,1,0.2652274953786212,0
298,67,0,0.12938093106754123,0
90,68,1,0.5110088356826128,0
161,0,0,0.15367430621362066,0
70,90,1,0.6162947127307845,1
70,91,1,0.15515977893834954,0
37,62,1,0.5766733177592012,1
52,28,1,0.8262692391746262,1
178,81,1,0.042524633519092636,0
95,11,1,0.4197469749182059,0
186,76,1,0.4610489672188355,0
26,40,1,0.7910721434781124,1
107,1,1,0.4679156319455442,0
207,36,1,0.5675357864563202,0
107,44,1,0.7912042535880711,0
74,79,0,0.5597584929292907,1
14,47,1,0.3582994135195824,0
11,23,0,0.08584227762058227,0
31,98,1,0.7299156295125776,1
121,21,0,0.8711381501621551,1
66,99,0,0.970064537020164,1
75,10,0,0.9265998807715683,1
107,57,1,0.7974179088332487,1
153,45,1,0.6434719322457282,0
134,28,1,0.7814601458306384,0
176,34,1,0.4320837128520679,0
95,14,0,0.594776214790835,1
85,59,1,0.3486998091391852,0
68,94,1,0.32670921498038274,1
147,41,1,0.7566917732760338,0
108,42,1,0.4539327823035617,0
201,79,1,0.21216126293102922,0
252,73,1,0.20193816194186587,0
58,48,1,0.8591723615699336,1
41,63,1,0.6777604943626712,1
286,31,0,0.5460460733581158,0
29,63,0,0.40093873599635943,1
163,1,1,0.4308173907871258,0
77,23,1,0.057435194194943806,0
223,86,1,0.45491014486784276,0
152,65,1,0.7954549106220818,1
241,37,0,0.38798648009532233,0
222,30,0,0.3835812525432579,0
88,25,1,0.0157165830192878,0
223,28,0,0.4578352625580686,0
125,66,0,0.02533765294796686,0
101,77,1,0.5703494280087611,1
279,24,1,0.5067833815823141,0
177,47,1,0.8400084989239989,0
67,64,0,0.5817806109257212,1
293,52,0,0.3234273553222152,0
35,66,1,0.5162310094169141,1
75,89,1,0.6997063557499188,1
257,17,0,0.0939637954103828,0
263,8,0,0.6210740884704338,0
53,37,1,0.9166262819779791,1
106,86,0,0.2991302956312444,1
51,20,1,0.6266250948764123,0
236,64,1,0.8213294503502435,0
271,20,0,0.5118063974386241,0
176,26,0,0.7179795340203848,0
288,69,0,0.3110103384892601,0
98,43,1,0.3060584529251448,0
187,99,1,0.6675840217985607,1
206,27,1,0.7054088739734838,0
276,44,1,0.9370096995121437,0
277,16,1,0.22483857471797453,0
83,39,1,0.4682175960879691,0
17,2,0,0.2505134731638914,0
173,75,1,0.0800921608802454,0
94,75,1,0.4032305279474877,0
81,65,1,0.3740807472882033,0
64,45,1,0.2704341199821879,0
56,85,0,0.29699489113941646,1
247,86,1,0.3604118063512781,0
113,29,0,0.9888376327800935,1
219,68,0,0.7829577659672801,1
51,8,1,0.07140120108690695,0
277,84,1,0.8724131764867018,0
272,10,0,0.6333033263986714,0
268,68,0,0.8905937601219092,1
292,98,1,0.3417096871302282,0
123,90,0,0.4645188648117188,1
49,65,1,0.8962270573081084,1
229,87,1,0.2725731359136815,0
138,30,0,0.9155008762454153,1
17,32,1,0.8284997121442692,1
110,38,1,0.9805579409092934,1
185,93,1,0.3242575870163631,0
116,45,0,0.2357531800047834,0
110,36,0,0.33086689704572814,0
269,91,0,0.9546497959887352,1
255,59,1,0.33307329605294156,0
284,30,0,0.5652118199572381,0
41,10,0,0.4036792825865142,0
146,86,0,0.3962201444817809,1
21,1,1,0.1933786098790552,0
25,26,1,0.53707954079759,0
138,98,0,0.8494042549672068,1
72,1,0,0.049485013553870805,0
118,20,0,0.8892265936634216,1
30,57,1,0.6654729651372995,1
167,4,0,0.6167380805749029,0
278,51,1,0.6259002329239922,0
171,44,1,0.29626983595446943,0
269,84,1,0.4151445038682877,0
111,92,0,0.7992900059042146,1
232,19,0,0.3063810369362896,0
68,60,1,0.47002020957269675,0
256,37,1,0.019632271387653333,0
137,19,1,0.7335583529355066,0
292,24,1,0.41770217667860565,0
34,1,0,0.5253587684736037,1
140,31,0,0.11468931781075864,0
205,25,1,0.9917142287874369,0
290,69,1,0.302467826984846,0
163,40,1,0.6349896615964503,0
142,66,0,0.5812363448544654,1
236,96,1,0.7850922039249904,1
198,0,0,0.29383695562196055,0
274,50,1,0.7559273449972372,0
143,4,0,0.38250173068573434,0
220,12,0,0.4111609658463491,0
69,18,1,0.6727125264867702,0
222,11,0,0.7842857717404688,0
225,47,0,0.6668666361205591,0
235,24,0,0.8998795205711521,0
140,56,0,0.28515902951006733,0
85,34,1,0.9006167321019494,1
295,75,1,0.1308635259433787,0
286,93,1,0.6595303190299806,0
165,4,1,0.5476306513801775,0
257,97,1,0.49463594041558945,0
227,21,0,0.3109120288621783,0
199,76,0,0.5037327453082342,1
172,56,0,0.16177335638470325,0
189,46,0,0.3693209442116756,0
43,53,1,0.09868091748387742,0
50,2,1,0.5718465997863196,0
84,52,0,0.09576788619962695,0
288,83,1,0.16034464390516567,0
185,30,0,0.08546680148748131,0
159,68,0,0.3813106399520779,1
282,87,1,0.8419584544183485,0
117,32,1,0.9068963916338277,0
148,71,1,0.07188945460001339,0
280,87,1,0.634550140861627,0
298,49,1,0.6843854245920734,0
221,83,1,0.5337699424320241,0
281,15,1,0.6669848614695459,0
75,75,0,0.23369071544309528,1
257,76,1,0.4896442118190161,0
165,38,0,0.3908758490358285,0
56,88,0,0.08970795143963106,1
210,45,1,0.625556439722489,0
157,95,0,0.49521519267154623,1
133,87,1,0.2751740269025832,0
10,46,0,0.47368526040337144,1
256,43,0,0.775298018397503,0
137,8,0,0.8016577628080639,1
200,86,1,0.6495261287493691,0
76,49,0,0.4677478334001638,1
13,76,0,0.575749639203848,1
152,59,0,0.38501537135561714,1
200,95,1,0.12655634299423824,0
30,14,0,0.3856205973860919,1
236,35,1,0.5303327560696343,0
126,62,0,0.5988340146505841,1
151,68,0,0.9358009760546209,1
48,85,0,0.7773334450306162,1
261,79,1,0.15199256144467732,0
216,40,0,0.17418220665292805,0
219,73,0,0.10049475923975404,0
124,23,0,0.7381817272209178,1
234,81,0,0.706122278491857,1
